id,question,choice1,choice2,choice3,choice4,explanation,img,category
9-83,サクセスフルエイジングの説明はどれか,年を取っていく現実を受容し適応していくこと,生涯通して生じる加齢の最終期,予備機能が低下したストレスに対する脆弱性が亢進した状態,家族の一時的な介護からの解放,正解：年を取っていく現実を受容し適応していくこと\n人生の最終期は人生の最終段階などと呼ばれます。予備能力が低下しストレスに対する脆弱性が亢進した状態はリザーブ力の低下です。家族の一時的な介護の解放はレスパイトケアです。問題集288ｐにあります。,img/2161.png,老年
9-84,高齢者の生活環境について適切なのはどれか,室温に注意しながら換気を行う,湿度は70％を目安にする,室内で直射日光が当たるようにする,夜間も室内を明るくしておく,正解：室温に注意しながら換気を行う\n湿度は40～60％とします。室内でも直射日光は避けます。夜間は暗くします。問題集288ｐにあります。,img/2162.png,老年
9-85,高齢者の生活環境の調整について適切なのはどれか,直射日光が当たらないように工夫する,夏場は加湿器を使用する,冷暖房から直接風が当たる位置にベッドを配置する,夜間の睡眠時も天井の照明はつけておく,正解：直射日光が当たらないように工夫する\n夏は湿度が高いため加湿器は使用しません。加湿器は乾燥する冬に使用します。冷暖房から直接当たらない位置にベッドを配置します。夜間の睡眠時はフットライトのみを使用します。問題集289ｐにあります。,img/2163.png,老年
9-86,80歳代女性、猛暑が続く中エアコンをかけずに蒸し暑い部屋で過ごしていたところ倦怠感を訴え会話も少なくなってきた。考えられるのはどれか,熱中症,高血圧,食中毒,頭蓋内圧亢進,正解：熱中症\n高血圧症は食生活により起こります。食中毒は菌やウイルスにより起こります。頭蓋内圧亢進症は頭蓋内圧が異常に高くなることです。問題集289ｐにあります。,img/2164.png,老年
9-87,外来受診時の高齢者の看護について適切でないのはどれか,医師に対して思うように話せない場合は黙って見守る,院内の標識文字を大きくする,診察待ちの患者の急変に対応できるよう準備をしておく,話しやすい落ち着いた雰囲気を作る,正解：医師に対して思うように話せない場合は黙って見守る\n患者に理解度を確認することが必要です。問題集289ｐにあります。,img/2165.png,老年
9-88,高齢者の入浴の援助について適切なのはどれか,脱衣所と浴室の温度差をなくす,弱アルカリ性の石けんを使用する,皮膚をこすり皮脂を十分に落とす,皮膚は湿潤しやすいので保湿は不要である,正解：脱衣所と浴室の温度差をなくす\n弱酸性の石けんを使用します。皮脂は無理に落としません。皮膚は湿潤の低下が起こるので保湿する必要があります。問題集289ｐにあります。,img/2166.png,老年
9-89,高齢者の清潔の援助について適切でないものはどれか,清拭するときは強く力を加えて拭く,特に陰部・肛門部・臀部周囲の清潔を保持する,皮膚が乾燥していたらクリームを塗布する,爪切りは入浴後に行う,正解：清拭するときは強く力を加えて拭く\n皮膚が脆弱となるため優しく拭きます。問題集289ｐにあります。,img/2167.png,老年
9-90,高齢者の口腔の清潔について適切なのはどれか,口腔ケアは誤嚥性肺炎の予防に役立つ,高齢者は口腔の自浄作用が働きやすくなる,義歯は歯ブラシと歯磨き粉を使用して磨く,義歯の保管は乾いた清潔なガーゼで包む,正解：口腔ケアは誤嚥性肺炎の予防に役立つ\n高齢者は口腔の自浄作用が低下します。義歯には研磨剤入りの歯磨き粉は使用せず、歯ブラシと流水で洗い流します。義歯の保管は専用のケースで行います。問題集290ｐにあります。,img/2168.png,老年
9-91,食欲の低下している高齢者への援助について適切なのはどれか,栄養補助食品を取り入れる,濃い味付けにする,炭水化物中心のメニューにする,可能な限り食事摂取を介助する,正解：栄養補助食品を取り入れる\n塩分の取りすぎに注意するため濃すぎない味付けにします。食物はバランスよく取ります。可能な限り自分でとれるよう援助します。問題集290ｐにあります。,img/2169.png,老年
9-92,高齢者の誤嚥予防について適切なのはどれか,食事中は90度座位を保持する,食事形態は流動食が良い,十分に覚醒していなかったが声をかけながら食事介助を開始した,食事中はお茶をすすめない,正解：食事中は90度座位を保持する\n食物の形態は患者に合わせて変更します。覚醒を促し十分に覚醒させてから食事を開始します。お茶は勧めます。問題集290ｐにあります。,img/2170.png,老年
9-93,嚥下障害のある高齢者の食事援助について適切なのはどれか,座位で顎を引いた姿勢をとる,一口目は固形物を摂取をすすめる,粘稠度の低い飲み物を選ぶ,食後はすぐに横になるよう勧める,正解：座位で顎を引いた姿勢をとる\n一口目は口腔内が乾いていることが多いため汁物から摂取をすすめます。粘稠度の低いものはむせやすいためとろみをつけるなど工夫します。食後すぐに横になると逆流性食道炎や誤嚥性肺炎の危険があります。問題集290ｐにあります。,img/2171.png,老年
9-94,義歯の取り扱いで適切なのはどれか,装着時は上あごから装着する,手入れは1日1回行う,容器に水をためて義歯を洗う,夜は乾燥させて保管する,正解：装着時は上あごから装着する\n手入れは毎食後に行います。義歯は水道水で洗い流します。専用のケースに入れ保管します。問題集290ｐにあります。,img/2172.png,老年
9-95,高齢者の脱水とその看護について適切なのはどれか,高齢者は細胞内液が減少するため脱水を起こしやすい,頻尿の場合水分摂取は控えるよう説明する,口渇が生じるまで飲水は控えるよう説明する,重症になっても意識障害は起こらない,正解：高齢者は細胞内液が減少するため脱水を起こしやすい\n水分摂取は促します。口渇が起こらないよう適度に飲水をすすめます。重症となると意識障害は起こります。問題集290ｐにあります。,img/2173.png,老年
9-96,尿失禁のある高齢者の看護について適切なのはどれか,機能性尿失禁の場合は排尿動作がスムーズに行えるよう援助する,腹圧性尿失禁の場合骨盤底筋体操の効果はない,水分摂取を制限する,排泄から関心をそらすためにトイレから離れたベッドとする,正解：機能性尿失禁の場合は排尿動作がスムーズに行えるよう援助する\n水分制限は行いません。尿失禁防止のためトイレに近いベッドにします。腹圧性尿失禁には骨盤底筋体操が有効です。問題集291ｐにあります。,img/2174.png,老年
9-97,高齢者の便秘に対する援助について適切なのはどれか,散歩を生活に取り入れる,水分摂取は控える,腹部を反時計回りにマッサージをする,低残渣食を勧める,正解：散歩を生活に取り入れる\n水分摂取を促します。腹部は時計回りにマッサージします。食物繊維の摂取を促します。問題集291ｐにあります。,img/2175.png,老年
9-98,高齢者の転倒について正しいものはどれか,夜間頻尿の場合は転倒リスクが高まる,筋力低下を予防するため杖などの補助具は使用しない,転倒経験のある高齢者は再度転倒することはない,睡眠薬を服用している場合は転倒リスクが下がる,正解：夜間頻尿の場合は転倒リスクが高まる\n補助具は使用します。再度転倒する可能性は高いです。睡眠薬の服用は転倒リスクとなります。問題集291ｐにあります。,img/2176.png,老年
9-99,高齢者の睡眠の援助について適切なのはどれか,就寝前に足浴を行う,昼寝はしないよう説明する,掛け物は体が安定するよう重いものにする,不眠を訴えたらすぐに睡眠薬を使用する,正解：就寝前に足浴を行う\n昼寝は13～15時の間の30分間とします。掛け物は体の負担とならない軽いものとします。睡眠薬は医師と検討して使用します。問題集291ｐにあります。,img/2177.png,老年
9-100,高齢者の衣類の選択について適切なのはどれか,体温を調整しやすいものを選ぶ,大きめのサイズを選ぶ,介護者の好みで選ぶ,撥水効果の高い素材を選ぶ,正解：体温を調整しやすいものを選ぶ\nサイズは適切なものを選びます。患者の好みを尊重します。吸水性の高いものを選びます。問題集291ｐにあります。,img/2178.png,老年
9-101,血管性認知症について正しいものはどれか,症状は段階的に悪化する,男性よりも女性に多い,麻痺・歩行障害・嚥下障害はみられない,幻視が見られる,正解：症状は段階的に悪化する\n血管性認知症は男性に多いです。麻痺や歩行障害、嚥下障害は脳血管疾患の症状にあります。幻視はレビー小体型認知症でみられる症状です。問題集292ｐにあります。,img/2179.png,老年
9-102,アルツハイマー型認知症について正しいものはどれか,脳の機能が全般的に低下する,脳梗塞が原因となる,男性に多く発症する,感情失禁が特徴である,正解：脳の機能が全般的に低下する\nアルツハイマー型認知症の原因はBアミロイドタンパク質が脳に蓄積することで起こります。女性に多いです。感情失禁は血管性認知症でみられます。問題集292ｐにあります。,img/2180.png,老年
9-103,認知症の行動・心理症状はどれか,睡眠障害,記憶障害,見当識障害,実行機能障害,正解：睡眠障害\n記憶障害・見当識障害・実行機能障害は中核症状です。問題集291ｐにあります。,img/2181.png,老年
9-104,レビー小体型認知症について正しいものはどれか,幻視が見られる,我が国では認知症の中で最も多い,症状の日内変動はない,パーキンソン症状はみられない,正解：幻視が見られる\nレビー小体型認知症は日内変動・パーキンソン症状・幻視が特徴です。問題集292ｐにあります。,img/2182.png,老年
9-105,認知症のある高齢者への対応について適切でないものはどれか,便意を言葉で表出するまで待って介助する,物を取られたという妄想がある場合は一緒に探す,興奮時は落ち着いて対応する,口に入れてはいけないものは目に触れないところに移動する,正解：便意を言葉で表出するまで待って介助する\n便意を表出できない場合もあるため誘導する必要があります。問題集292ｐにあります。,img/2183.png,老年
9-106,高齢者の慢性閉塞性肺疾患の看護について適切なのはどれか,感染の予防に努める必要がある,胸式呼吸を指導する,食事や運動についての指導は必要ない,在宅酸素療法を導入すれば呼吸不全にはならない,正解：感染の予防に努める必要がある\n慢性閉塞性肺疾患では腹式呼吸の指導を行います。食事・運動指導も必要です。HOTを使用していても呼吸不全となることはあります。問題集292ｐにあります。,img/2184.png,老年
9-107,慢性閉塞性肺疾患患者の看護について適切なのはどれか,インフルエンザワクチンの接種をすすめる,少しならタバコを吸ってもよいと指導する,浅い呼吸を頻回に繰り返すよう説明する,呼吸困難感が強くならないよう安静を促す,正解：インフルエンザワクチンの接種をすすめる\n慢性閉塞性肺疾患では禁煙が必要です。口すぼめ呼吸や深呼吸を促します。廃用症候群予防のため離床・運動を促します。問題集293ｐにあります。,img/2185.png,老年
9-108,パーキンソン病について正しいのはどれか,症状の日内変動がある,脳内のセロトニンが欠乏する,歩き始めはスムーズである,下痢になりやすい,正解：症状の日内変動がある\nパーキンソン病では脳内のドパミンが欠乏します。歩き始めの1歩目が出にくくなります。腸蠕動運動が低下するため便秘になりやすいです。問題集293ｐにあります。,img/2186.png,老年
9-109,70歳代男性。パーキンソン病と診断され数年経過した。薬の調整が必要となり入院となった。症状は小刻み歩行・動作緩慢・ウェアリングオフ現象が見られる。便秘がある。入院当日の看護について適切なのはどれか,ベッドからの起き上がりには見守り・介助が必要である,安静にして動かないよう説明する,嚥下障害に注意する必要はない,便秘に対しては下剤は使用しない,正解：ベッドからの起き上がりには見守り・介助が必要である\n廃用症候群予防のためリハビリテーションをすすめます。筋力低下により嚥下障害となる可能性があります。便秘には下剤を使用します。問題集293ｐにあります。,img/2187.png,老年
9-110,うつ状態にある高齢者について正しいものはどれか,否定的な症状を示す,睡眠障害はみられない,身体症状は現れにくい,喪失体験とは関係がない,正解：否定的な症状を示す\n睡眠障害はみられることが多いです。身体症状は現れやすいです。喪失体験との関係もあります。問題集293ｐにあります。,img/2188.png,老年
9-111,骨粗鬆症について正しいものはどれか,カルシウムとビタミンDの摂取を心がける,女性は閉経後のプロゲステロンの分泌低下で起こる,安静臥床をすすめる,薬物の副作用では起こらない,正解：カルシウムとビタミンDの摂取を心がける\n閉経後はエストロゲンの分泌が低下するため骨粗鬆症の発生リスクが高いです。リハビリテーションを行い予防します。抗がん剤などの薬剤の副作用には骨粗鬆症を誘発するものがあります。問題集294ｐにあります。,img/2189.png,老年
9-112,加齢による骨粗鬆症の原因について正しいものはどれか,エストロゲンの低下,ビタミンEの欠乏,カルシウム摂取の増加,骨吸収の低下,正解：エストロゲンの低下\n骨粗鬆症はビタミンD不足、カルシウム摂取量の低下、骨吸収の増加により起こります。問題集294ｐにあります。,img/2190.png,老年
9-113,人工股関節置換術の患者の看護について適切なのはどれか,内転・内旋位を取らないよう指導する,体重コントロールについて指導は必要ない,術後は安静保持し健側下肢も動かさないよう説明する,足の動きやしびれは確認しなくてよい,正解：内転・内旋位を取らないよう指導する\n体重コントロールについての指導は必要です。術後は健側の筋萎縮予防のためリハビリを行います。腓骨神経麻痺の観察のため動きやしびれの確認を行います。問題集294ｐにあります。,img/2191.png,老年
9-114,高齢者の骨折が起こりやすい部位はどれか,脊椎骨,前腕骨,脛骨,鎖骨,正解：脊椎骨\n高齢者の骨折好発部位は大腿骨頸部、橈骨遠位端部、上腕骨近位端部、肋骨、脊椎骨です。問題集294ｐにあります。,img/2192.png,老年
9-115,大腿骨頸部骨折について誤っているものはどれか,治療は保存療法が第一選択となる,骨粗鬆症の高齢者に好発する,転倒を契機に発症することが多い,骨折の程度の判定にはガーデン分類が用いられる,正解：治療は保存療法が第一選択となる\n治療は手術療法が第一選択です。問題集294ｐにあります。,img/2193.png,老年
9-116,78歳女性 BMI28。一年前から変形性膝関節症と診断され保存療法となった。適切な説明はどれか,肥満の改善や体重コントロールの必要性を説明する,熱感や急激な腫脹が見られた場合温めるよう説明する,症状が軽減しているときも運動は避けるよう説明する,日常生活における静座や階段昇降に制限はないと説明する,正解：肥満の改善や体重コントロールの必要性を説明する\n熱感・腫脹には冷罨法を行います。大腿四頭筋訓練や股関節外転筋訓練を行います。階段昇降などは過度な負荷となるため制限が必要です。問題集295ｐにあります。,img/2194.png,老年
9-117,変形性関節症について正しいものはどれか,体重のコントロールが必要である,女性より男性に多い,痛みが増すので運動は控える,今まで通りの生活環境とする,正解：体重コントロールが必要である\n女性に多いです。等尺性収縮運動を行います。関節に負担がかからない生活様式にすることが必要です。問題集295ｐにあります。,img/2195.png,老年
9-118,高齢者の変形性膝関節症の患者の看護について適切なのはどれか,食生活に気を付け肥満にならないよう説明する,安静にするよう説明する,和式の生活様式にするよう説明する,手術療法の対象にはならないと説明する,正解：食生活に気を付け肥満にならないよう説明する\n等尺性収縮運動をすすめます。和式の生活様式は膝への負担が大きいです。手術療法の対象になることもあります。問題集295ｐにあります。,img/2196.png,老年
9-119,高齢者に多い感染症について誤っているものはどれか,メチシリン耐性ブドウ球菌は空気感染で拡大する,インフルエンザは飛沫感染で感染が拡大する,ノロウイルスの主な感染経路は経口感染である,疥癬の感染経路の一つに皮膚から皮膚への直接接触がある,正解：メチシリン耐性黄色ブドウ球菌は空気感染で拡大する\nMRSAは接触感染です。問題集295ｐにあります。,img/2197.png,老年
9-120,疥癬について正しいものはどれか,衣類は50度以上の湯に10分間浸けたあと洗濯する,掻痒感は軽度である,個室隔離は必要ない,約1週間の潜伏期間を経て発症する,正解：衣類は50度以上の湯に10分間浸けた後洗濯する\n疥癬は強い掻痒感が特徴です。原則として個室管理となり潜伏期間は約1か月です。問題集295ｐにあります。,img/2198.png,老年
9-121,角化型疥癬に罹患した高齢者の看護について適切なものはどれか,使用したリネン類の洗浄は50℃以上の湯に10分付けたのち洗濯する,個室隔離は必要ない,ケア時ディスポーザブルの予防衣や手袋を使用しなくてもよい,使用した車いすやストレッチャーについては消毒の必要はない,正解：使用したリネン類の洗浄は50℃以上の湯に10分間浸けたのち洗濯する\n原則として個室管理となります。ケア時はPPEを厳守します。使用した車いす・ストレッチャーは掃除機をかけ殺虫剤を散布します。問題集296ｐにあります。,img/2199.png,老年
9-122,80歳女性。エアコンが入っていない真夏の家屋内で気分不快を訴え搬送された。看護について適切なのはどれか,体温と意識状態を観察する,口渇の訴えがなければ水分補給をすすめなくてもよい,血圧が低かったが従来から低血圧なので報告はしなかった,排尿があったので脱水ではないと判断した,正解：体温と意識状態を観察する\n水分摂取は脱水予防のためすすめます。血圧の報告は必要です。排尿があっても尿の濃縮能力により脱水が判断できます。問題集296ｐにあります。,img/2200.png,老年
9-123,心不全患者への説明について適切なのはどれか,毎日体重を計りましょう,苦しいときはあおむけで寝るようにしましょう,水分を多めに取りましょう,塩分は気にしないで食べましょう,正解：毎日体重を計りましょう\n苦しいときは起座位やファーラー位とします。水分摂取・塩分は悪化予防のため制限します。問題集296ｐにあります。,img/2201.png,老年
9-124,高齢者の緊急時の状態について正しいものはどれか,バイタルサインや検査値の基準値で一律に判断することは難しい,疾病特有の症状が現れやすい,家族から日常生活の様子を聴取する必要はない,訴えと症状の現れ方は一致する,正解：バイタルサインや検査値の基準値で一律に判断することは難しい\n高齢者は疾患特有の症状が現れないこともあります。家族から日常生活の様子を聴取することも有効です。訴えと症状の現れ方は一致しないこともあります。問題集296ｐにあります。,img/2202.png,老年
9-125,検査を受ける高齢者への看護について適切なものはどれか,検査室の看護師に患者の障害の有無を申し送る,看護師のペースで検査目的を説明する,検査開始後は苦痛の訴えよりも検査の進行を優先する,薬剤を使用した検査後の観察は不要である,正解：検査室の看護師に患者の障害の有無を申し送る\n説明は患者のペースで行います。苦痛の有無を確認します。薬剤使用後の観察も必要です。問題集296ｐにあります。,img/2203.png,老年
9-126,手術を受ける高齢者の看護について適切なのはどれか,手術後は早期から離床を促す,手術の説明は患者には行わず家族に対して行う,呼吸訓練は手術後に行う,術後せん妄は日中に起こることが多い,正解：手術後は早期から離床を促す\n手術の説明は患者にも家族にも行います。呼吸訓練は手術前に行います。術後せん妄は夜間に多いです。問題集297ｐにあります。,img/2204.png,老年
9-127,高齢者への服薬指導について適切でないものはどれか,服用方法と時間の管理は家族に任せる,服薬カレンダーなどを活用し曜日・時間別に分ける,服用方法によって薬袋を色分けし間違えないようにする,服用しづらいときは服薬補助ゼリーを利用する,正解：服用方法と時間の管理は家族に任せる\n患者にも説明し服薬状態を観察します。問題集297ｐにあります。,img/2205.png,老年
9-128,入院中に薬物療法を受ける高齢者の看護について適切なのはどれか,薬効が強く表れていないか注意して観察する,飲み忘れた薬があれば次の服用時に2回分飲むように説明する,内服薬は必要最小限の水で服用するよう説明する,薬剤が増量になったが自分で服薬管理できるというので本人に任せた,正解：薬効が強く表れていないか注意して観察する\n飲み忘れた場合でも指示された分を服薬します。内服薬は約200mlの水で服用します。服薬管理が適切にできているか観察します。問題集297ｐにあります。,img/2206.png,老年
9-129,高齢者の薬物療法について正しいものはどれか,薬物の副作用が出現しやすい,長期間の服薬については服薬確認は不要である,長期間服用しても薬物は体内に蓄積されない,食品との相互作用は考慮しなくてよい,正解：薬物の副作用が出現しやすい\n服薬確認は必要です。薬物が体内に蓄積されることもあります。相互作用は考慮します。問題集297ｐにあります。,img/2207.png,老年
9-130,高齢者の薬物療法における特徴について正しいものはどれか,長期服用は体内蓄積につながる,吸収速度は速い,薬物に対する感受性は低い,副作用は典型的に表れる,正解：長期服用は体内蓄積につながる\n吸収速度は遅くなります。感受性は高いです。副作用は非定型的です。問題集297ｐにあります。,img/2208.png,老年
9-131,75歳女性。パーキンソン病と診断され薬物療法を主とした治療を受けている説明として適切でないものはどれか,転倒予防の為体動は制限する,目薬ノートをつけるよう説明する,食事は食形態を工夫し食べやすくする,薬の効果を観ながら生活するよう説明する,正解：転倒予防のため体動は制限する\nADL向上のため運動をすすめます。問題集298ｐにあります。,img/2209.png,老年
9-132,高齢者の手術について正しいものはどれか,術後の精神症状ではせん妄が起こりやすい,手術例は減少している,術後合併症は消化管合併症が高頻度である,手術が要因となって起こる廃用症候群の発症頻度は少ない,正解：術後の精神症状ではせん妄が起こりやすい\n高齢者の手術例は増加しています。術後合併症は呼吸器合併症が多いです。廃用症候群の発生頻度は多くなります。問題集298ｐにあります。,img/2210.png,老年
9-133,周術期にある高齢者とその看護について適切なものはどれか,手術前に不安や恐怖心を感じても自ら訴えることは少ない,手術前の栄養状態は睡眠等の変化は観察しなくてもよい,手術後にせん妄は起こりにくい,手術後の離床は本人の希望に合わせて行う,正解：手術前に不安や恐怖心を感じても自ら訴えることは少ない\n手術前の栄養状態・睡眠の変化は観察が必要です。せん妄は起こりやすいです。術後は早期離床をすすめます。問題集298ｐにあります。,img/2211.png,老年
9-134,高齢者の手術後合併症とその予防について正しいものの組み合わせはどれか a.呼吸器合併症ーーー臥床安静 b.循環器合併症ーーー水分出納バランスの観察 c.術後せん妄ーーー面会制限 d.縫合不全ーーー低栄養状態,b and d,a and b,a and c,c and d,正解：b and d\n呼吸器合併症の予防法は呼吸訓練が主となります。術後せん妄の予防は早期離床と説明です。問題集298ｐにあります。,img/2212.png,老年
9-135,大腸がん術後2日目で持続点滴とドレーンを挿入中の83歳患者。つじつまの合わない話をして興奮気味でありベッド上に立ち上がろうとする看護で適切でないものはどれか,家族に面会は控えるよう説明する,安眠できる環境を作る,患者の身の周りに危険物は置かない,チューブ類は見えないようにしっかり固定する,正解：家族に面会は控えるよう説明する\n面会はなるべく制限しません。問題集298ｐにあります。,img/2213.png,老年
9-136,手術後の高齢者の看護について適切なのはどれか,深呼吸や痰の喀出で呼吸器合併症を防ぐ,心不全予防のため弾性ストッキングを着用する,術後せん妄が見られたら身体を拘束する,疼痛が増強しないよう安静臥床を促す,正解：深呼吸や痰の喀出で呼吸器合併症を防ぐ\n弾性ストッキングは下肢静脈血栓症による肺塞栓症予防です。身体拘束はせん妄の誘発因子です。廃用症候群予防のため早期離床をします。問題集299ｐにあります。,img/2214.png,老年
9-137,褥瘡予防について適切なのはどれか,体圧分散寝具を使用する,ブレーデンスケールは得点が高いほど褥瘡発生の危険性は高い,座位は100～120度に保持する,側臥位は60度とする,正解：体圧分散寝具を使用する\nブレーデンスケールは得点が低いほど褥瘡発生の危険性が高いです。座位は90度を保持します。側臥位は30度とします。問題集299ｐにあります。,img/2215.png,老年
9-138,高齢者の居住環境について安全の視点で適切なのはどれか,室内の移動でつまずくものがないか確認する,ベッド中心に生活できるようベッド周辺に生活用品を並べておく,引っ越し時に新しい寝具を備える,睡眠時も天井の照明はつけておく,正解：室内の移動でつまずくものがないか確認する\nベッド周辺は清潔にし離床できる環境を作ります。引っ越しが必要な場合は使い慣れたものを使います。天井の照明は消します。問題集299ｐにあります。,img/2216.png,老年
9-139,入院中の高齢者の転倒予防について適切なのはどれか,起立性低血圧に注意する,可能な限り安静にする,身のまわりのものをベッド周囲に配置する,歩行時はスリッパを履く,正解：起立性低血圧に注意する\n入院中で転倒の危険があっても見守りをしつつ運動をすすめます。身の回りには段差を避けます。歩行時はズックとします。問題集299ｐにあります。,img/2217.png,老年
9-140,高齢者の長期臥床による影響について正しいものはどれか,手関節・膝関節・足関節などの拘縮が見られる,筋力は持続される,離床は歩行から開始する,精神機能については低下を認めない,正解：手関節・膝関節・足関節などの拘縮が見られる\n筋力・精神機能は低下が見られます。離床は座位→端座位→立位→歩行の順で行います。問題集299ｐにあります。,img/2218.png,老年
9-141,高齢者の廃用症候群の症状はどれか,筋委縮,胸痛,悪心・嘔吐,下痢,正解：筋委縮\n廃用症候群では関節拘縮、筋委縮、骨粗鬆症、尿路結石、尿路感染、静脈血栓、起立性低血圧、心肺機能低下、消化機能低下、誤嚥性肺炎、認知機能低下、運動調整機能低下、うつ傾向、自律神経の不安定、せん妄、見当識障害があります。問題集300ｐにあります。,img/2219.png,老年
9-142,褥瘡の予防について適切なのはどれか,栄養サポートチームと協働する,体位変換は4時間ごとに行う,ブレーデンスケールは点数が高いほどリスクが高い,たんぱく質の摂取を制限する,正解：栄養サポートチームと協働する\n体位変換は2時間ごとに行います。ブレーデンスケールは点数が低いほどリスクが高いです。栄養はバランスよく摂取します。問題集300ｐにあります。,img/2220.png,老年
9-143,高齢者の暮らしの場と看護について適切なのはどれか,介護老人保健施設では在宅復帰を目的としたリハビリテーションを実施する,特別養護老人ホームは要支援の高齢者を対象とする,グループホームでは10人以上で共同生活をする,訪問看護サービスを受けるためにはかかりつけ医の意見書が必要である,正解：介護老人保健施設では在宅復帰を目的としたリハビリテーションを実施する\n特別養護老人ホームは要介護の高齢者を対象とする施設です。グループホームは5～9人で共同生活をする施設です。訪問看護サービスはかかりつけ医の意見書は不要です。問題集300ｐにあります。,img/2221.png,老年
9-144,高齢者施設の特徴について正しいものはどれか,グループホームは少人数（9人以下）で共同生活する施設である,介護老人福祉施設では自宅での生活を目指して機能訓練を行う,介護老人保健施設では医師の配置は義務付けられていない,小規模多機能型居宅介護は登録利用定員数は10人以下である,正解：グループホームは少人数（9人以下）で共同生活する施設である\n介護老人保健施設は自宅での生活を目指して機能訓練をし、一人以上の医師の配置が義務付けられています。小規模多機能型居宅介護は登録利用定員数は29名以下です。問題集300ｐにあります。,img/2222.png,老年
9-145,グループホームについて正しいものはどれか,小規模なユニットケアを行う,居室は4人以下を基準にしている,介護支援専門員5人は必置である,看護職員の設置義務がある,正解：小規模なユニットケアを行う\n居室は1人を基本とします。介護支援専門員はユニットごとに1人設置されます。看護職員配置義務はありません。問題集300ｐにあります。,img/2223.png,老年
9-146,介護老人福祉施設の概要について正しいものはどれか,介護保険法の指定施設である,要介護1以上が対象である,看取りは行わない,在宅復帰を目的として位置づけられている,正解：介護保険法の指定施設である\n要介護2以上が対象です。看取りも行います。目的は入浴・排泄・食事などの介護、その他日常生活上の世話、機能訓練、健康管理及び療養上の世話です。問題集301ｐにあります。,img/2224.png,老年
9-147,介護老人福祉施設における看護について誤っているものはどれか,看取りは施設ではなく医療機関が望ましい,生活ニーズを優先する視点を基本とする,尊厳を重視した「個人に対するアプローチ」が重要である,普段の健康管理が障害の重度化の予防につながる,正解：看取りは施設ではなく医療機関が望ましい\n看取りも施設で行います。問題集301ｐにあります。,img/2225.png,老年
9-148,小規模多機能型居宅介護について正しいものはどれか,デイサービスを中心にしている,ショートステイは行わない,指定基準の登録定員は50名である,看護職員の配置義務はない,正解：デイサービスを中心にしている\nショートステイを行う場合もあります。指定基準登録定員は29名です。看護職員は義務配置です。問題集301ｐにあります。,img/2226.png,老年
9-149,小規模多機能型居宅介護で正しいものはどれか,地域密着型サービスの一つである,長時間の宿泊を目的としている,訪問入浴サービスを目的とする施設である,要支援の高齢者のみが利用できる,正解：地域密着型サービスの一つである\n小規模多機能型居宅介護ではデイサービスを中心に訪問介護やショートステイを組み合わせたサービスであり、要介護者と要支援者が対象です。問題集301ｐにあります。,img/2227.png,老年
9-150,地域包括ケアシステムについて正しいものはどれか,住み慣れた地域でその人らしい暮らしを目指す,医療専門職は単独でサービスを提供する,地域住民やボランティアはシステムに含まれない,必要なサービスが120分以内で提供できる生活圏を基準としている,正解：住み慣れた地域でその人らしい暮らしを目指す\n地域包括ケアシステムは住まい・介護・予防・生活支援が一体に提供されます。地域住民やボランティアもシステムに含みます。必要なサービスは30分以内に提供できるようにしています。問題集301ｐにあります。,img/2228.png,老年
9-151,訪問看護における看護師の役割について適切でないものはどれか,薬の処方,入浴介助,家族支援,ターミナルケア,正解：薬の処方\n薬の処方は医師が行います。問題集302ｐにあります。,img/2229.png,老年
9-152,高齢者の終末期ケアについて適切なのはどれか,人生において大切にしているものを知り共有したケアを心がける,アドバンス・ケア・プランニングは適用されない,最後まで積極的な治療を行えるよう支援する,エンゼルケアは葬式業者が行い家族は参加できないことを説明する,正解：人生において大切にしているものを知り共有したケアを心がける\nACPは適用されます。最後は自分らしく生きられるよう援助します。エンゼルケアは葬儀業者も家族も参加することがあります。問題集302ｐにあります。,img/2230.png,老年
9-153,人生の最終段階における医療・ケアについて本人や家族等が医療・ケアチームと繰り返し話し合う取り組みはどれか,ACP（アドバンス・ケア・プランニング）,グリーフケア,ノーマライゼーション,エンパワメント,正解：ACP（アドバンス・ケア・プランニング）\nグリーフケアは看取り後の気持ちを支援するものです。ノーマライゼーションは差別されることなく社会の中で普通に生活できるようにする考え方です。エンパワメントは高齢者が本来持っている活力や残存機能を引き出すことです。問題集302ｐにあります。,img/2231.png,老年
9-154,災害によって避難所で生活する高齢者の看護について適切なのはどれか,持参薬がある場合はきちんと服用するよう指導する,慣れない環境なので動かないよう指導する,水分摂取を制限する,低栄養状態にはなりにくい,正解：持参薬がある場合はきちんと服用するよう指導する\n慣れない環境であっても動くことが大切です。水分制限は必要ありません。低栄養状態にはなりやすいです。問題集302ｐにあります。,img/2232.png,老年
9-155,変形性股関節症で人工股関節置換術後の看護について適切なのはどれか,体重コントロールが必要と説明する,手術後は外転位を取らないよう説明する,杖や補助具の使用は控える,手術後一定期間経過すれば感染は起こらないと説明する,正解：体重コントロールが必要と説明する\n手術後は脱臼予防のため正座・前屈・足組・しゃがむ・腰をそらすなどの動作を避けます。退院の基準は杖歩行が可能であることです。感染は時間が経過しても起こる可能性があります。問題集293ｐにあります。,img/2233.png,老年
