id,question,choice1,choice2,choice3,choice4,explanation,img,category
11-7,Aちゃん（3歳、男児）は会社員の父と母との３人暮らし。Aちゃんは痙直型の脳性まひで四肢と体幹の著しい運動性障害があり、姿勢保持が困難で移動および以上は全介助である。誤嚥性肺炎で入退院を繰り返しているため、今回の入院で経鼻経管栄養を導入し、退院後は週１回の訪問看護を利用することになった。訪問看護師が行う経管栄養法の指導で適切なのはどれか,注入後は30分程度、状態を起こす姿勢をとる,注入前にチューブから空気が十分に引けることを確認する,注入中にむせ咳嗽があった場合は滴下速度を落とす,使用した器具は２日ごとに洗浄する,正解：注入後は30分程度、状態を起こす姿勢をとる\n頸管チューブから空気が引ける場合、可能性としていないの空気が為っていることや経管チューブが気管内にあることが考えられます。注入前は経管チューブから胃の内容物が吸引できることを確認します。、注入中にむせや咳嗽があった場合は誤嚥している可能性があるため、いったん注入を停止します。胃内にチューブがあることを確認し、必要時には期間内に分泌物を吸入し、症状が落ち着いてから再開します。感染防止のため、器具は注入ごとに洗浄します。第１１４回全国公開模擬試験にあります。,img/11-7.png,在宅
11-8,Aちゃん（3歳、男児）は会社員の父と母との３人暮らし。Aちゃんは痙直型の脳性まひで四肢と体幹の著しい運動性障害があり、姿勢保持が困難で移動および以上は全介助である。誤嚥性肺炎で入退院を繰り返しているため、今回の入院で経鼻経管栄養を導入し、退院後は週１回の訪問看護を利用することになった。退院後2か月が経過したころ、母親はこれからのことをいろいろ考え滴まいます。気持ちが晴れないセイカ、夜もあまり眠れていません。と疲れた症状で訪問看護師に話した。訪問看護師の母親への対応で最も適切なのはどれか,どんなことに不安を感じているのか尋ねる,Ａちゃんの施設入所の手配をする,地域包括支援センターの利用を進める,今が頑張り時だと明るく励ます,正解：どんなことに不安を感じているのか尋ねる\n母親の心理的ストレスの程度や父親の協力体制、Ａちゃんの状態などを統合的に把握したうえで家族の傾向を尊重すべきです。Ａちゃんは介護保険の利用対象ではありません。母親は眠れないと訴えており、励ましはされなる心理的な負担につながります。Ａちゃんの母親が感じている心理的ストレスを軽減することが必要です。つらい気持ちを吐き出すことで、気持ちが楽になることもあれば、具体的な働きかけが必要な場合もアリアｍす。まずは母親の気持ちに寄り添い、不安に思っていることを尋ね、それに応じた対策を考えていく必要があります。第１１４回全国公開模擬試験にあります。,img/11-8.png,在宅
11-9,Aさん（75歳、男性）は妻と二人暮らし、5年前にパーキンソン病と診断された。現在はホーンヤール重症度分類ステージⅢ、生活機能障害度分類2度であり、在宅で訪問看護を利用しながら、療養中であるAさん夫婦と訪問看護師のパートナーシップナーシングで最も適切なのはどれか,Aさん夫婦と訪問看護師がともに課題解決のために努力する,Aさんのケアの計画は訪問看護師が立てる,間違ったケアに気づいた場合は速やかに指摘する,前の訪問先で時間が延長し、Aさん宅への訪問時間に遅刻しても許される関係性がある,正解：Aさん夫婦と訪問看護師がともに課題解決のために努力する/n暮らしの主体はAさん夫婦です。Aさん夫婦と看護師が互いを理解し、信頼し、尊重して、ともに課題解決に向けた努力をすることが必要です。対象者と訪問看護師のパートナシップナーシングとは両社が対等の立場で同じ目標に向かって取り込むことをいいます。対象者が大切にしていることを尊重し、その人の持つ力を最大限発揮するには看護師が一方的に計画を立てるのではなく互いに話し合って計画します。間違ったケアに気づいた場合でも否定せず頑張りを認めて労うことから始めます。信頼関係が成立したのちにその人に可能なケアを諦観していきます。パートナーシップにおいて約束を守ることは重要です。看護師が忙しいことは理解してもらえるはずというのは思い込みであり、甘えです。どうしても訪問時間に間に合わない場合は事前に連絡を入れるようにします。パーキンソン病のホールヤール分類のステージさんは軽～中等度のパーキンソニズム、姿勢反射障害があり、日常生活に介助不要な状態です。生活機能障害分類二度は日常生活、通院に部分的介助を要する状態です。第１１４回全国公開模擬試験にあります。,img/11-9.png,在宅
11-10,Aさん（65歳、男性）は一人暮らし、脳梗塞後遺症による右片麻痺と軽度の認知症がある。要介護1の認定を受け、介護保険サービスを利用している。Aさんは血圧値の変動が大きく、訪問看護師は処方された数種類の薬物の残量がそろっていないことに気が付いた。Aさんの血圧値の変動は薬物の自己管理が不十分であることも原因ではないかとアセスメントし、多職種で連携した援助が必要であると考えた。多職種で行うAさんへの援助で最も適切なのはどれか,医師あるいは薬剤師の内服薬の一包化について相談する,医師に内服薬を減らせないか相談する,介護支援専門員に毎日内服薬状況を確認してもらうように依頼する,服薬動作の訓練は薬剤師が行う,正解：医師あるいは薬剤師に内服薬の一包化について相談する\n薬剤の一包化は薬剤の自己管理をしやすくすします。その他の自己管理として、食事前に内服薬をテーブルに出しておく、カレンダーに印を付けるなどの工夫があげられます。Aさんに処方された薬剤を減らすことでAさんの内服状況が改善することは考えにくいです。介護支援専門員はケアプランの作成、サービス担当者会議の実施等を行う専門員です。毎日訪問して服薬を確認することは難しく、適切ではありません。服薬動作の訓練など、手指の巧緻性向上のための援助は作業療法士などが行います。作業療法士が行う作業療法とは、身体または精神に障害があるものに対し、主としてその応用的動作尿力または社会的適応能力の回復を図るため、手芸工作、その他作業を行わせることを指します。第１１４回全国公開模擬試験にあります。,img/11-10.png,在宅
11-11,Aさん（70歳、男性）は、妻と二人暮らし。慢性閉塞性肺疾患のため在宅酸素療法を開始し、一か月が経過した。訪問看護師時にAさんから「家にずっといるのは退屈です。酸素療法にもなれたし、そろそろ外出してみようと思っています。何か気を付けることはありますか」と相談があった。看護師の指導で適切なのはどれか,帰宅後はうがい、手洗いを心がけましょう,外出は極力避け、自宅での安静を心がけたほうが良いです。,外出時に苦しくなったら酸素の流量を増やしましょう,外出時にタバコが吸いたくなったら喫煙所を利用しましょう,正解：帰宅後はうがい、手洗いを心がけましょう\n在宅酸素療法とは状態が安定した慢性呼吸不全患者等が酸素濃縮装置や酸素ボンベを用いて在宅で酸素吸入を行うものです。上気道感染により急性増悪をきたすことがあります。上気道感染予防として人込みはなるべく避け、帰宅後にうがい・手洗いを遂行します。また、部屋の換気や温度・湿度のコントロール、栄養バランスの良い食事の摂取、インフルエンザ等の予防接種を受ける等の対策も必要です。在宅酸素療法を行っていると、自宅に引きこもりがちになってなってしまうことがあります。閉じこもりや過度の安静は呼吸機能や精神面にも悪影響を与えるため散歩や軽い運動をすすめるとよいでしょう。酸素の流量や吸入時間は医師が患者の呼吸状態や呼吸困難の程度、動脈血ガス分析の結果などから判断し、支持をするため自己判断で変更してはいけません。酸素流量を自己判断で増やすとＣＯ２ナルコーシスを起こす場合もあります。在宅酸素療法は火気厳禁であり、また、Aさんは慢性閉塞性肺疾患の治療のために禁煙する必要があります。酸素濃縮装置等の使用中は装置の周囲２ｍ以内には火気を置かずにタバコを吸っている人には近づかないようにします。第１１４回全国公開模擬試験にあります。,img/11-11.png,在宅
11-12,地域包括ケアシステムについて適切なのはどれか,本人の選択と本人・家族の心がまえが支援の土台となる,介護支援専門員が連携の中心となる,在宅療養支援診療所では緊急時の入院手配は行わない,訪問入浴サービス業者は体圧分散用具の選定を行う,正解：本人の選択と本人・家族の心がまえが支援の土台となる\n地域包括ケアシステムは重度の要介護状態となっても住み慣れた地域で自分らしい暮らしを人生の最後まで続けることができるよう、住まい・医療・介護・予防生活支援が一体的に提供される仕組みです。地域包括ケアシステムの要素の全ての基礎として地域に暮らす人々の本人の選択と本人・家族の心が前があります。サービスを提供する専門職はそれぞれが独立した機能を持ちつつ、互いに連携しながら一体的に機能することが求められます。特定の職業が中心となるべきではありません。在宅療養支援診療所とは在宅療養者の医療提供に責任を持ちます。24時間365日耐性緊急時の入院の受け入れまたは連携医療機関での入院時のベッドの確保などが要件となっています。訪問入浴サービス業者は自宅での入浴が難しい在宅療養者に入浴サービスを提供します。体圧分散用具の選定は褥瘡のリスクアセスメントを確認したうえで看護師や介護支援専門員、福祉用具専門相談員などが多職種で検討します。第１１４回全国公開模擬試験にあります。,img/11-12.png,在宅
11-13,Aさん（62歳、女性）は夫と死別し、35歳の娘（事務職）と二人暮らし、半年ほど前に膵臓癌と診断されたが、手術適応はなく外来で化学療法を行っている。今回、がん性腹膜炎の範囲が拡大し腹部膨満を訴えて入院となった。積極的な治療が困難であることは入院時にA酸と娘に医師から説明されている。Aさんは自宅での療養を希望している。娘は仕事が忙しくあまり面会に来ていない。在宅療養に向けて家族相談を行うことになった。訪問看護師の対応で最も適切なのはどれか,今後どのようにしたいかという家族の意向を確認する,在宅の環境が在宅療法に適しているか訪問して確認する,在宅療養を希望するAさんの意向に沿って娘を説得する,訪問看護師から今後の治療方針を家族に説明する,正解：今後どのようにしたいかという家族の意向を確認する\n家族面談では患者、家族、医療者がそれぞれの対場から言及し、話し合います。今後土嚢ようにしたいかという意向を患者や家族に確認する大切な場です。在宅療養を開始するには本人と家族双方の意向が重要です。直接自宅を訪問するのではなく、まずはAさんや同居している娘の意向を聞く必要があります。在宅看護ケアの対象は家族全体です。家族面談では自分が何に困っているのかを話してもらい、医療者が共感を持って対応することで特定の家族が批判されることのないように配慮することが求められます。今後の治療方針を説明するのは医師です。第１１４回全国公開模擬試験にあります。,img/11-13.png,在宅
11-14,Aさん（62歳、女性）は夫と死別し、35歳の娘（事務職）と二人暮らし、半年ほど前に膵臓癌と診断されたが、手術適応はなく外来で化学療法を行っている。今回、がん性腹膜炎の範囲が拡大し腹部膨満を訴えて入院となった。積極的な治療が困難であることは入院時にA酸と娘に医師から説明されている。Aさんは自宅での療養を希望している。娘は仕事が忙しくあまり面会に来ていない。家族面談を踏まえて作成した居宅サービス計画を検討するため入院中の病棟でサービス担当者会議が行われた。会議にはAさん、Aさんの娘、医師、看護師、介護支援専門員、在宅療養支援診療所の医師、訪問看護ステーションの訪問看護師、訪問介護事務所の担当者が出席した。Aさんは退院したいという意思はあるものの不安は隠せない様子である。訪問看護師が会議で発言する内容で最も適切なのはどれか,がん性腹膜炎へのケアの必要性,現在の薬の処方内容,訪問入浴サービスの支援方法,予後を踏まえた訪問看護の時期,正解：がん性腹膜炎へのケアの必要性\nがん性腹膜炎の症状として腹痛、嘔吐、体重減少、腹部膨満、腸管の癒着、閉塞などがあります。現在の薬の処方内容は担当医師が説明します。それを受けて在宅療養支援診療所の医師が退院後の医療を引き継ぎます。在宅での入浴が難しければ今後検討される可能性がありますが、現時点では訪問看護師が提案することではありません。予後の説明は医師が行います。第１１４回全国公開模擬試験にあります。,img/11-14.png,在宅
11-15,Aさん（62歳、女性）は夫と死別し、35歳の娘（事務職）と二人暮らし、半年ほど前に膵臓癌と診断されたが、手術適応はなく外来で化学療法を行っている。今回、がん性腹膜炎の範囲が拡大し腹部膨満を訴えて入院となった。積極的な治療が困難であることは入院時にA酸と娘に医師から説明されている。Aさんは自宅での療養を希望している。娘は仕事が忙しくあまり面会に来ていない。家族面談が行われ、在宅での療養となった。隊員から一か月後、Aさんは痛みと排便を強く訴えるようになった。在宅療養支援診療所の医師は入院時から服用していたオキシコドン塩酸塩徐放錠からフェンタニル調布剤に処方を変更した。Aさんが使用するフェンタニル調布剤について適切なのはどれか,フェンタニル貼付剤は麻薬性鎮痛薬である,フェンタニル貼付剤は痛みのある所に貼る,フェンタニル貼付剤は即効性がある,フェンタニル貼付剤は痛みが出始めたら張り替える,正解：フェンタニル貼付剤は麻薬性鎮痛薬である\nフェンタニル貼付剤は麻薬性鎮痛薬の一つです。フェンタニルは麻薬性鎮痛薬の中でも腸の運動抑制作用が弱く、便秘が強いと訴える患者にはほかの鎮痛薬から変更処方されることがあります。皮膚から吸収されて全身に作用するため、痛みのある場所ではなく胸部、腹部、上腕部、大腿部のいずれかの部位に貼付します。皮膚吸収薬はほかの投与経路より血中濃度の上昇に時間がかかるため即効性はありません。徐々に吸収されるため作用時間が長いという特徴があります。速やかな鎮痛効果を示すフェンタニルクエン酸塩も発売されています。フェンタニル貼付剤は3日（72時間）事あるいは1日（24時間）に貼り替えます。痛みの出現によって張り替えるものではないことを患者だけではなく家族にも説明する必要があります。第１１４回全国公開模擬試験にあります。,img/11-15.png,在宅
11-16,フリードマンが家族の機能として挙げているのはどれか,情緒的機能,直系家族制,多様性機能,福祉的機能,正解：情緒的機能\nフリードマンは看護において考慮すべき家族機能として情緒的機能、社会化と社会布置機能、生殖機能、経済的機能、ヘルスケア機能の5つを上げています。情緒的機能とは家族がお互いに支え合い助け合うことで、１つの家族として気持ちを維持することをいいます。直系家族制とは明治時代に日本政府主導で進められた家制度です。家督相続人が家の跡取りとなり、親の財産や土地などの資産に独断で相続します。フリードマンによる家族の機能には含まれません。現代の日本では単独世帯の増加、ひとり親家庭、事実婚など、家族の多様性が進んでいるが、多様性機能はフリードマンによる家族の機能には含まれません。少子高齢化の進む現代の日本では家族の介護は大きな問題となります。しかし、福祉的機能はフリードマンによる家族機能には含まれません。第１１４回全国公開模擬試験第二回にあります。,img/11-2-1.png,在宅
11-17,43歳、女性は関節リウマチのため足関節固定術を受けた。術後はギプス固定をしており、松葉杖歩行の訓練を受け退院となった。自宅における環境整備に関する指導で適切なのはどれか,床にはなるべく物を置かないようにしましょう,床に布団を敷いて寝るようにしましょう,お風呂場は低い椅子を用意すると安定して座れます,転倒予防の為スリッパを使用するようにしましょう,正解：床にはなるべく物を置かないようにしましょう\n間接リウマチは抗リウマチ薬などの薬物療法を中心に治療が行われますが、疼痛が持続する場合や関節の変形が強い場合は手術療法がおこなわれます。松葉杖歩行では店頭に注意が必要です。とくに自宅では歩行の妨げにならないよう、床にはなるべく物を置かないようにします。床に布団を敷くと、寝起きするときに足関節に負担がかかってしまうため可能であればベッドを使用します。風呂場では高さのある椅子を要しすると座りやすくまた立ち上がりやすいです。スリッパは脱げやすく転倒しやすいため望ましくないです。第１１４回全国公開模擬試験第二回にあります。,img/11-2-2.png,在宅
11-18,近年の訪問看護サービスの特徴で正しいのはどれか,訪問看護ステーションの介護保険利用者は循環器系の疾患が最も多い,訪問看護ステーションに就業している看護師数は減少している,介護保険より医療保険による訪問看護利用者が多い,介護保険の訪問看護費を算定する病院・診療所は増加傾向である,正解：訪問看護ステーションの介護保険利用者は循環器系の疾患が最も多い\n令和4年介護サービス施設・事業所調査によると、介護保険利用者の病床分別分類で最も多いのは循環器系の疾患であり、次いで筋骨格系および結合組織の疾患が多いです。訪問看護ステーションに就業している看護師数は年々増加しています。訪問看護は利用者の状態によって医療保険または介護保険の適応となるが、介護保険の給付は医療保険の給付に優先されます。厚生労働省の令和5年7月訪問看護資料によると、介護保険利用者は約66.9万人、医療保険利用者は約38.0万人と介護保険利用者の方が多いです。介護保険の訪問看護費を算定する病院診療所は減少傾向にあります。一方、訪問看護事業所数は10000を超え近年さらに増加傾向にあります。第１１４回全国公開模擬試験第二回にあります。,img/11-2-3.png,在宅
11-19,81歳女性、はアルツハイマー型認知症であり、一人暮らし。認知症高齢者の日常生活自立度判定基準Ⅱa。遠方に住む長男が時々電話で様子を確認している。長男から「母は最近、高額な訪問販売の契約をしてしまったようです」と訪問看護師に相談があった。訪問看護師が検討する内容で適切なのはどれか,成年後見制度の利用,介護老人福祉施設への入所,長男との同居,近隣住民による金銭管理,正解：成年後見制度の利用\n成年後見制度は判断能力が不十分な人に代わって援助する人を家庭裁判所が選任し、不当な財産契約から守る制度です。認知症高齢者の日常生活自立度判定基準Ⅱaであり、介護サービスなどを利用しながら在宅療養をすることが十分可能であると考えられます。介護老人福祉施設は常に介護が必要な人が入所する施設です。訪問看護師が検討する内容としては適切ではありません。第１１４回全国公開模擬試験第二回にあります。,img/11-2-4.png,在宅
11-20,地域包括ケア病棟についてっ正しいのはどれか,患者の在宅復帰を目指す,急性期治療が必要なものを対象とする,65歳未満の者は対象とならない,長期入院が必要である,正解：患者の在宅復帰を目指す\n地域包括ケア病棟は平成26年の診療報酬改定で新設されました。地域包括ケアシステムとは重度な要介護状態となっても住み慣れた地域で自分らしい暮らしを人生の最後まで続けることができるよう、住まい・医療・介護・予防・生活支援が一体的に提供される仕組みであるが、地域包括ケア病棟はその医療支援の一環として機能します。患者の日常生活んお回復をサポートし、在宅復帰を促します。施設基準の一つ一つに在宅復帰率があります。地域包括ケア病棟は急性期治療を終えて病状が安定した患者が自宅や施設に移行するための医療支援や在宅療養患者の急変時に受け入れなどを中心に行うことで地域包括ケアシステムを支えています。原則、年齢や疾患による制限はありません。長期間の医療を目的とした病棟ではありません。第１１４回全国公開模擬試験第二回にあります。,img/11-2-5.png,在宅

12-1,看護マネジメントのプロセスで業務評価や情報処理労務管理を行うことに該当するのはどれか,統制,計画,組織化,指揮,正解：統制\n看護マネジメントは計画、組織化、指揮、統制の順に行われます。第１１４回全国公開模擬試験にあります。,img/12-1.png,統合
12-2,看護記録について正しいのはどれか,開示は医療機関の管理者に申し立てる,看護記録の保存期間は保健師助産師看護師法に認められている,看護記録の保管義務は初診日から2年である,閲覧できるのは患者本人のみである,正解：開示は医療機関の管理者に申し立てる\n看護記録は診療記録に該当し医療法施行規則により保存期間が二年と定められています。閲覧できるのは原則患者本人とするが患者本人から代理権を与えられた親族、患者が成人で判断能力に疑義がある倍は患者の世話をしている親族などが親族などが患者に代わって開示を求めることができます。第１１４回全国公開模擬試験にあります。,img/12-2.png,統合
12-3,災害現場におけるトリアージで最も適切なのはどれか,トリアージ実施者は原則として治療は行わずトリアージに専念する,右手首が欠損している人のトリアージタッグは手首につける,トリアージタッグの黄色は専門医の治療をほとんど必要としない保留群である,再度トリアージを行った場合は前のタッグを外してから新しいタッグをつける,正解：トリアージ実施者は原則として治療は行わずトリアージに専念する\nトリアージをつける部位の優先順位は右手首、左手首、右足首、左足首、頭部の順です。トリアージの黄色は今すぐ治療をしなくとも生命に危険のない待機治療群です。保留群は緑色です。再度トリアージを行い被災者の状態が重症化した場合は新たな色になるようにタッグのカラー部分をもぎり急記載部分を二重線手消して内容を追加します。軽症化した場合は球タッグに大きくバツ印をつけて新しいタッグを球タッグと同じ部位に就けます。第１１４回全国公開模擬試験にあります。,img/12-3.png,統合
12-4,災害サイクルの急性期における看護の主な活動はどれか,CSCATTT,感染症対策,廃用症候群予防,救援ネットワークの構築,正解：CSCATTT\n急性期は災害発生から72時間から1週間の期間を指します。感染症対策や廃用症候群の予防は亜急性期です。救援ネットワークの構築は災害の起きていない平穏期に行います。第１１４回全国公開模擬試験にあります。,img/12-4.png,統合
12-5,世界保健機関の活動内容はどれか,感染症対策,労働条件の改善,教育・科学・文化の発展,飢餓の撲滅,正解：感染症対策\n労働条件の改善や生活水準の向上は国際労働機関の活動内容です。教育・科学・文化の発展と推進派国際連合教育科学文化気候の活動内容です。飢餓の撲滅や十分な量と質の食糧の確保は国連食糧農業機構の活動内容です。第１１４回全国公開模擬試験にあります。,img/12-5.png,統合
12-6,Aさん（42歳、女性）と夫は観光目的で来日したフランス人夫妻である。Aさんは昨夜より右上腹部痛があり、朝になっても痛みが持続していたため外来を受診した。身長162㎝、体重66kg、体温37.5度、呼吸数24回/分、脈拍90回/分、血圧138/86mmHg、奥羽団は見られない。Aさんは日常会話程度の日本語は理解できるが、夫は母国語以外理解できない。しかし、夫妻はスマートフォンの翻訳アプリを使っているため、簡単な意思疎通は可能である。観光目的の訪日外国人の医療について正しいのはどれか,救急車は無料で呼ぶことができる,ビザや在留資格の確認は不要である,入国前に外来旅行保険に加入していなければ、医療費は全額自己負担となる,外国人患者受け入れ医療機関認証制度で認証された病院のみが外国人患者の受け入れを行っている,正解：救急車は無料で呼ぶことができる\nビザや在留資格の確認は医療機関で必ず必要となります。日本の海外旅行保険には入国後でも加入できます。外国人患者受け入れ医療機関認証制度は外国人患者の受け入れ態勢を第三者的に評価・認証する制度として、厚生労働省が構築したものです。外国人患者が安心、安全に日本の医療サービスを享受するための認証制度であり多言語による診療案内、異文化に配慮した対応などを評価された医療機関を認証していますが、認証された病院でしか医療を受けられないわけではないです。救急車は税金で賄われているため、外国人であっても無料で救急車を呼ぶことができます。第１１４回全国公開模擬試験にあります。,img/12-6.png,統合
12-7,Aさん（42歳、女性）と夫は観光目的で来日したフランス人夫妻である。Aさんは昨夜より右上腹部痛があり、朝になっても痛みが持続していたため外来を受診した。身長162㎝、体重66kg、体温37.5度、呼吸数24回/分、脈拍90回/分、血圧138/86mmHg、奥羽団は見られない。Aさんは日常会話程度の日本語は理解できるが、夫は母国語以外理解できない。しかし、夫妻はスマートフォンの翻訳アプリを使っているため簡単な意思疎通は可能である。Aさんは超音波検査と内視鏡検査により胆石症による急性胆嚢炎と診断され入院となった。入院時の看護師の対応として優先度が高いのはどれか,できる範囲でAさんの症状や現病歴、既往歴を聴取する,Aさんの母国語を理解できる医師を探す,Aさんに日本語が堪能な友達を連れてくるように説明する,問診表をAさんの母国語に翻訳する,正解：できる範囲でAさんの症状や現病歴、既往歴を聴取する\nAさんは日常会話程度の日本語が理解でき、Aさん夫妻とは翻訳アプリを活用することで意思疎通が可能です。また病院では民間の医療機関向けの電話医療翻訳サービスが無料提供されており、厚生労働省のホームページでは外国人向け多言語説明資料一覧が無料でダウンロードできます。資源を有効に使うことは必要ですが、それが看護師に最も期待される役割ではありません。看護師に最も期待されていることは言語に違いにとらわれず、一刻も早く患者に関する必要な情報を入手し、治療や援助につなげることです。第１１４回全国公開模擬試験にあります。,img/12-7.png,統合
12-8,Aさん（42歳、女性）と夫は観光目的で来日したフランス人夫妻である。Aさんは昨夜より右上腹部痛があり、朝になっても痛みが持続していたため外来を受診した。身長162㎝、体重66kg、体温37.5度、呼吸数24回/分、脈拍90回/分、血圧138/86mmHg、奥羽団は見られない。Aさんは日常会話程度の日本語は理解できるが、夫は母国語以外理解できない。しかし、夫妻はスマートフォンの翻訳アプリを使っているため簡単な意思疎通は可能である。Aさんは絶食と点滴、薬物療法により症状が落ち着いたため退院し、帰国後に母国で治療を受けることになった。Aさん夫妻は「帰国前に和食が食べたいのですが、何がいいですか」と看護師に尋ねた。Aさんに進めるものとして適切なのはどれか,寄せ鍋,天ぷら,すき焼き,お好み焼き,正解：寄せ鍋\n胆石症がある場合は脂質やコレステロールの多い食品を控え、食物繊維やビタミンCの多い食品をy図う分にとることが重要です。とくに水溶性食物繊維にはコレステロールの吸収を抑えたりコレステロールを含んだ胆汁を排泄させたりする働きがあります。第１１４回全国公開模擬試験にあります。,img/12-8.png,統合
12-9,複数の業務が同時に発生した場合もっとも優先順位が高いのはどれか,生命の維持,安全管理,報告・応援要請,ほかの患者への配慮,正解：生命の維持\n複数の業務が同時に発生することを多重課題といいます。多重課題の優先順位を判断する要素として①生命の維持②安全管理③報告・応援要請④時間管理⑤ほかの患者への配慮の5つの視点があげられます。最も優先順位が高いのは①生命の維持です。第１１４回全国公開模擬試験にあります。,img/12-9.png,統合
12-10,医療の安全システム構築のための原則として適切なのはどれか,作業プロセスを標準化する,重要プロセスは複雑化する,人的監視を徹底する,事故報告に対する罰則を作る,正解：作業プロセスは標準化する\n重要プロセスは簡素化します。人的監視には限界があるため依存を避ける体制を作ることが必要です。事故報告には無制裁を保障し報告しやすい環境を作る必要があります。第１１４回全国公開模擬試験にあります。,img/12-10.png,統合
12-11,災害の被災者が外傷後ストレス障害を発症していると診断される時期はどれか,発災から1か月～2年以内,発災から1週間以内,発災から2週～1か月以内,発災から3年以降,正解：発災から1か月から2年以内\n外傷後ストレス障害とは衝撃的出来事を体験した一か月以上たっていても、その時の体験や記憶が無意識に思い出され、夢に見たりすることなどが続き、日常生活に支障をきたすことをいいます。第１１４回全国公開模擬試験にあります。,img/12-11.png,統合
12-12,2014年から2023年にかけてエボラ出血熱が流行した地域はどれか,アフリカ,東南アジア,南米,中国,正解：アフリカ\nエボラ出血熱はエボラウイルスによる一塁感染症です。主に野生動物やエボラ出血熱患者の体液などに接触して感染し、2～21日の潜伏期の後、突然の発熱、頭痛、倦怠感、筋肉痛、咽頭痛等の症状を呈します。次いで、嘔吐、下痢、胸部痛、出血等の症状が現れます。2014年以前には中央アフリカのコンゴ民主共和国を中心に20回以上の流行が確認されています。2014年3月以降、西アフリカのギニア、シエラレオネ及びリベリアを中心に流行し、スペイン、アメリカといったアフリカ大陸以外でも初めて感染者が報告された。その智アフリカでは幾度なくアウトブレイクが続いたが、2023年1月WHOによるウガンダ共和国におけるエボラ出血熱の終息宣言が出されています。第１１４回全国公開模擬試験にあります。,img/12-12.png,統合
12-13,Aさん（74歳、女性）は2年前に夫が死別してから一人暮らし、近所の飲食店で調理補助のパートタイマーをしていたが、3か月前に店が閉店してから、仕事はしていない。1か月前から、段差を上がるときや、上り坂を歩くときに胸部の中央から肩にかけて締め付けられるような強い痛みを感じ、呼吸ができなくなってうずくまることが数回起きている。少し休むと症状は治まるが、不安になって受診し、入院となった。入院時の検査結果は、身長156ｃｍ、体重60㎏、血圧140/90mmHg、トリグリセリド158㎎/㎗、HDLコレステロール36㎎/㎗、LDLコレステロール160㎎/㎗、空腹時血糖102㎎/dl、尿心臓カテーテル検査の結果、Aさんは労作性狭心症と診断された。心臓カテーテル検査のほかにAさんに異常があったと考えられる検査はどれか。,トレッドミル検査,ピークフロー検査,モストグラフ,スパイロメトリー,正解：トレッドミル検査\nトレッドミル検査は運動負荷検査の1つで、心電図、血圧をモニターしながら速度や角度を変化するベルトコンベアの上をあることで心臓に負荷を変え、安静時にはわからない狭心症や不整脈などの診断に用います。ピークフロー検査は最大呼気流量を調べる肺機能検査です。労作性狭心症では異常値は見られません。モストグラフは喘息やアレルギー検査などで気管が狭くなっているかどうかを判断する検査であり、労作性狭心症では異常値にはなりません。スパイロメトリーは肺活量や換気機能を調べる最も基本的な肺機能検査です。労作性狭心症では異常値になりません。第１１４回全国公開模擬試験にあります。,img/12-13.png,統合
12-14,Aさん（74歳、女性）は2年前に夫が死別してから一人暮らし、近所の飲食店で調理補助のパートタイマーをしていたが、3か月前に店が閉店してから、仕事はしていない。1か月前から、段差を上がるときや、上り坂を歩くときに胸部の中央から肩にかけて締め付けられるような強い痛みを感じ、呼吸ができなくなってうずくまることが数回起きている。少し休むと症状は治まるが、不安になって受診し、入院となった。入院時の検査結果は、身長156ｃｍ、体重60㎏、血圧140/90mmHg、トリグリセリド158㎎/㎗、HDLコレステロール36㎎/㎗、LDLコレステロール160㎎/㎗、空腹時血糖102㎎/dl、尿心臓カテーテル検査の結果、Aさんは労作性狭心症と診断された。Aさんは心臓カテーテル治療（経皮的冠動脈形成術を受けた後、退院し、薬物治療をしながら通院することになった。Aさんは仕事もしておらず、一人で家にいるため退院後にまた具合が悪くなったらと思うと不安ですという、入院前はスーパーの弁当や市販の総菜で食事を済ませることが多く、毎晩ビール500mlを飲酒していた。退院後の生活について看護師の減給で適切なのはどれか,飽和脂肪酸の多い脂質より、不飽和脂肪酸の多い脂質を摂取しましょう,発作が起こらないように運動を避けましょう,退院後は飲酒を一切やめましょう,市販の総菜や弁当は塩分が多いのですべて手作り弁当にしましょう,正解：飽和脂肪酸の多い脂質より、飽和脂肪酸の多い脂質をとりましょう\nAさんのBMIは24.7、腹囲は90cm未満であるため体重を減らすことよりも血中脂質や高血圧の改善を考えます。高齢者は厳格なエネルギー制限では筋肉を失いフレイルに陥るリスクがあります。不飽和脂肪酸は二重構造を持つ脂肪酸でDHAやEPAなどがあります。常温で液状の魚油や植物油に多く、DHAやEPAなどには人体で合成できない必須脂肪酸が含まれ提案す。飽和脂肪酸は二重構造を持たない脂肪酸でステアリン酸やバルチミン酸などがあります。常温で固形の動物性脂肪やバーム油に多く取りすぎると血中LDLコレステロール血を増加させます。運動不足は廃用性萎縮やロコモティブシンドロームを招きます。心臓に負担をかけない程度の有酸素運動を行うと効果的です。ビール500ｍｌ分のアルコール摂取は一日量として適量です。断酒するのではなく週に2回程度の休館日を設けるのが良いです。食事をすべて手作りするのは負担が大きいです。市販の総菜や弁当を選ぶ際は表示を確認して塩分が少ないものを選び揚げ物を減らして野菜を加えるようにします。,img/12-14.png,統合
